留言编号	最终得分	相似度分	长度分	NE分	关键词分	文件分	条理分	网址分	联系方式分	扣除的时间分
2549.0	62.85091684709986	91.15467862435449	72.4	40.0	21.34831460674157	0	100
2554.0	68.91767629819017	93.08081755231127	57.5	100.0	13.48314606741573	0	100
2555.0	69.12961570644012	93.50520439879422	62.7	100	8.98876404494382	0	100
2557.0	79.17159978296868	91.09988227794213	58.0	100	17.97752808988764	100	100
2574.0	45.571406699993084	93.72899758648921	43.1	100.0	4.49438202247191	0	0
2759.0	51.314531186039396	91.09318092393286	50.2	66.66666666666666	6.741573033707865	100	0
2849.0	43.687110081967674	93.06192347393811	51.5	0.0	17.97752808988764	100	0
3681.0	58.52389905596419	92.32076476318265	89.4	60.0	20.224719101123593	100	0
3683.0	43.0795127435446	93.68321951350424	77.5	33.33333333333333	20.224719101123593	0	0
3684.0	47.73566813617698	94.5610995110001	49.4	100.0	11.235955056179774	0	0
3685.0	36.4858401539832	92.31347297548335	75.9	0.0	13.48314606741573	0	0
3692.0	38.74091072637985	89.37959796169918	69.7	25.0	14.606741573033707	0	0
3700.0	36.226956385685604	93.62625250903456	40.9	33.33333333333333	11.235955056179774	0	0
3704.0	64.15709519594492	89.6492796601842	37.1	100	7.865168539325842	0	100
3713.0	39.467031060079215	94.34902311672137	48.0	50.0	7.865168539325842	0	0
3720.0	44.418454288549164	87.10482839015171	92.1	37.5	21.34831460674157	0	0
3727.0	63.17055545668823	91.79506291824569	41.5	14.285714285714285	12.359550561797752	100	100
3733.0	45.43108057491546	93.01937847943712	41.1	100.0	6.741573033707865	0	0
3747.0	54.92697666436809	90.2463336237645	46.2	25.0	11.235955056179774	0	100
3755.0	63.977314564095224	87.68431443615619	40.3	100.0	6.741573033707865	0	100
3756.0	75.92037207493772	92.35070178289693	46.6	100	5.617977528089887	100	100
3760.0	79.11941642221069	94.76620501468548	69.8	75.0	24.719101123595504	100	100
3762.0	46.75445357291372	93.60455586468855	46.7	100	8.98876404494382	0	0
3777.0	33.00464671165703	94.1686992061787	49.6	0.0	13.48314606741573	0	0
3788.0	47.55534109510636	82.76226325682993	37.9	0.0	7.865168539325842	0	100
3791.0	58.79899834483498	89.2627349523736	50.9	50.0	8.98876404494382	0	100
3797.0	58.48808470532327	94.3766084842144	53.6	33.33333333333333	12.359550561797752	0	100
3838.0	47.320643032831654	84.56347100773112	100	0.0	7.865168539325842	100	0
3848.0	68.29155633496435	91.56802309266638	53.6	100	15.730337078651685	0	100
3871.0	42.24195379068967	79.93869798779883	85.3	42.857142857142854	20.224719101123593	0	0
3877.0	39.15183190028412	94.32328265731628	64.2	25.0	14.606741573033707	0	0
3878.0	50.52992385060152	93.41407742487799	72.0	16.666666666666664	25.842696629213485	100	0
3906.0	39.46165753082036	87.41921439294438	40.6	0.0	10.112359550561797	100	0
3910.0	35.36217510372438	95.13881277444811	63.7	0.0	13.48314606741573	0	0
3913.0	35.920962312970914	94.1022762181758	46.4	25.0	11.235955056179774	0	0
3944.0	30.562557087781297	92.27112722752967	42.1	0.0	7.865168539325842	0	0
3954.0	45.097078790682694	95.055955612169	58.7	66.66666666666666	16.853932584269664	0	0
3978.0	53.391067557390656	92.96022528574242	86.4	100	14.606741573033707	0	0
3980.0	29.6568643082564	89.14588419931773	37.9	0.0	11.235955056179774	0	0
3994.0	38.414912190712926	92.91560381903146	53.3	33.33333333333333	14.606741573033707	0	0
3995.0	57.860800378659754	91.98994308767271	40.1	50.0	8.98876404494382	0	100
3999.0	43.14186836762955	91.66927122332719	69.1	50.0	15.730337078651685	0	0
4004.0	55.58052473314415	92.40142477527324	64.1	0.0	19.101123595505616	0	100
4015.0	56.597664539511996	94.25582669737383	100	100	20.224719101123593	0	0
4016.0	30.44380227276871	88.57026527085013	38.6	10.0	6.741573033707865	0	0
4019.0	55.211774454970666	92.29929685680082	45.6	28.57142857142857	6.741573033707865	0	100
4032.0	34.98489409184491	92.02721681681784	63.0	0.0	16.853932584269664	0	0
4040.0	41.257495327463914	93.14593636603546	65.2	40.0	14.606741573033707	0	0
4043.0	41.86731540702717	93.8369020775469	89.2	16.666666666666664	16.853932584269664	0	0
4045.0	55.316848305860326	93.66087636950871	94.7	100	17.97752808988764	0	0
4052.0	41.04795640724353	95.2019379885247	51.5	50.0	13.48314606741573	0	0
4056.0	44.94737975921528	91.22457521663641	54.2	20.0	6.741573033707865	100	0
4060.0	29.700376243892762	91.58240385197554	37.5	0.0	7.865168539325842	0	0
4089.0	38.43265451152958	85.44410119218571	62.5	33.33333333333333	17.97752808988764	0	0
4090.0	46.89859547982697	91.35370776200453	91.3	50.0	19.101123595505616	0	0
4105.0	41.70551844483014	94.06881535235428	45.6	66.66666666666666	8.98876404494382	0	0
4111.0	38.51697659157121	94.42386142246463	84.8	0.0	14.606741573033707	0	0
4133.0	53.9690730287084	93.0571909912381	63.5	0.0	7.865168539325842	0	100
4134.0	65.33723878749763	94.26401132976578	38.4	100.0	6.741573033707865	0	100
4156.0	50.60132886445056	92.95789972746516	72.3	100	10.112359550561797	0	0
4157.0	49.69133789978046	91.80040777889711	38.2	0.0	6.741573033707865	0	100
4167.0	43.96517080357512	94.99378112762311	91.6	28.57142857142857	14.606741573033707	0	0
4173.0	45.689544034609554	93.29413119461799	84.5	50.0	14.606741573033707	0	0
4178.0	61.46936223525884	92.43003321069828	62.3	50.0	10.112359550561797	0	100
4180.0	33.24098513256059	91.25899671001763	46.1	16.666666666666664	6.741573033707865	0	0
4192.0	47.231200901020095	93.96907326700173	45.9	100	12.359550561797752	0	0
4197.0	29.684164634012216	90.515085502341	35.8	0.0	11.235955056179774	0	0
4218.0	32.71909273230025	84.63322486178527	54.6	0.0	22.47191011235955	0	0
4233.0	33.69330987671996	94.43166647317197	56.0	0.0	11.235955056179774	0	0
4236.0	52.55343667398951	92.39217366225017	51.8	0.0	11.235955056179774	0	100
